ScientificName,Family,Genus,Species,MaxN,Common,SpeciesCode,SurveyID,Site,Season,Year
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,CR-OP05_O_S2021,OP-CR,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,2,Largemouth Goby,rema,SY-PH10_E_S2021,SY-PH,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-PH09_O_S2020,SY-PH,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,CR-OP10_E_S2020,OP-CR,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-PH08_E_S2021,SY-PH,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-PH05_E_S2020,SY-PH,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-PH09_C_S2020,SY-PH,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,CR-OP02_E_S2020,OP-CR,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,CR-OP01_O_S2020,OP-CR,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,CR-OP04_O_S2021,OP-CR,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-PH02_O_S2020,SY-PH,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP15_E_S2020,SY-TP,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP57_C_S2021,SY-TP,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP14_E_S2020,SY-TP,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP15_C_S2020,SY-TP,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP16_C_S2020,SY-TP,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,2,Largemouth Goby,rema,SY-TP06_E_S2021,SY-TP,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,CR-OP01_E_S2020,OP-CR,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP06_C_S2021,SY-TP,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP06_C_S2020,SY-TP,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,2,Largemouth Goby,rema,SY-TP03_E_S2021,SY-TP,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,CR-OP07_E_S2021,OP-CR,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP37_E_S2020,SY-TP,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,CR-OP01_E_S2021,OP-CR,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP27_E_S2021,SY-TP,Summer,2021
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP14_O_S2020,SY-TP,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-PH08_O_S2020,SY-PH,Summer,2020
Redigobius macrostoma,Gobiidae,Redigobius,macrostoma,1,Largemouth Goby,rema,SY-TP37_O_S2020,SY-TP,Summer,2020
Rhabdosargus sarba,Sparidae,Rhabdosargus,sarba,1,Tharwine,rhsa,CR-OP10_O_S2020,OP-CR,Summer,2020
Rhabdosargus sarba,Sparidae,Rhabdosargus,sarba,1,Tharwine,rhsa,SY-TP01_E_S2021,SY-TP,Summer,2021
Rhabdosargus sarba,Sparidae,Rhabdosargus,sarba,1,Tharwine,rhsa,CR-OP04_O_S2021,OP-CR,Summer,2021
Rhabdosargus sarba,Sparidae,Rhabdosargus,sarba,1,Tharwine,rhsa,SY-TP55_C_S2021,SY-TP,Summer,2021
Rhabdosargus sarba,Sparidae,Rhabdosargus,sarba,1,Tharwine,rhsa,SY-TP37_E_S2020,SY-TP,Summer,2020
Rhabdosargus sarba,Sparidae,Rhabdosargus,sarba,1,Tharwine,rhsa,SY-TP06_C_S2021,SY-TP,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP06_C_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,3,Silver Sweep,scli,CR-OP02_E_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP08_O_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,2,Silver Sweep,scli,CR-OP09_C_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,3,Silver Sweep,scli,CR-OP04_C_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,4,Silver Sweep,scli,CR-OP01_C_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP08_E_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,SY-TP01_C_S2021,SY-TP,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP10_O_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,5,Silver Sweep,scli,CR-OP01_C_S2020,OP-CR,Summer,2020
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP10_E_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,2,Silver Sweep,scli,CR-OP02_O_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,2,Silver Sweep,scli,CR-OP05_C_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP09_E_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP07_C_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,2,Silver Sweep,scli,CR-OP07_E_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,SY-TP01_E_S2021,SY-TP,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,33,Silver Sweep,scli,CR-OP09_O_S2020,OP-CR,Summer,2020
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP09_O_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,5,Silver Sweep,scli,CR-OP04_C_S2020,OP-CR,Summer,2020
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,3,Silver Sweep,scli,CR-OP04_O_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP06_E_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,3,Silver Sweep,scli,CR-OP01_E_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,8,Silver Sweep,scli,CR-OP02_C_S2020,OP-CR,Summer,2020
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,3,Silver Sweep,scli,CR-OP01_E_S2020,OP-CR,Summer,2020
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,5,Silver Sweep,scli,CR-OP04_O_S2020,OP-CR,Summer,2020
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,2,Silver Sweep,scli,CR-OP04_E_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,2,Silver Sweep,scli,CR-OP06_O_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP10_C_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP01_O_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP07_C_S2020,OP-CR,Summer,2020
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,1,Silver Sweep,scli,CR-OP05_O_S2020,OP-CR,Summer,2020
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,3,Silver Sweep,scli,CR-OP02_C_S2021,OP-CR,Summer,2021
Scorpis lineolata,Kyphosidae,Scorpis,lineolata,26,Silver Sweep,scli,CR-OP02_E_S2020,OP-CR,Summer,2020
Seriola lalandi,Carangidae,Seriola,lalandi,9,Yellowtail Amberjack,sela,SY-TP23_E_S2020,SY-TP,Summer,2020
Seriola lalandi,Carangidae,Seriola,lalandi,2,Yellowtail Amberjack,sela,SY-TP37_C_S2020,SY-TP,Summer,2020
Seriola lalandi,Carangidae,Seriola,lalandi,2,Yellowtail Amberjack,sela,SY-TP23_O_S2020,SY-TP,Summer,2020
Seriola lalandi,Carangidae,Seriola,lalandi,10,Yellowtail Amberjack,sela,SY-TP03_E_S2020,SY-TP,Summer,2020
Seriola lalandi,Carangidae,Seriola,lalandi,1,Yellowtail Amberjack,sela,SY-TP14_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH07_C_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP08_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH08_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH12_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP23_E_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP06_O_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP14_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH09_C_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP07_E_S2021,OP-CR,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH05_E_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH12_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH12_C_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH06_C_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP23_O_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH08_E_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP08_O_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH04_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP09_E_S2021,OP-CR,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP15_O_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH03_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH03_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP06_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH10_E_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH02_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP01_O_S2020,OP-CR,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH03_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH03_C_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP55_E_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,5,Sand Whiting,sici,SY-PH05_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH02_C_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP27_O_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP16_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP23_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH01_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH10_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH04_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH04_E_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH03_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH02_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP08_C_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH10_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,3,Sand Whiting,sici,SY-PH05_C_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP57_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,CR-OP06_O_S2020,OP-CR,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH02_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP03_E_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH05_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH06_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH08_C_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH11_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP06_O_S2021,OP-CR,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP06_E_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP08_O_S2021,OP-CR,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH06_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP10_C_S2020,OP-CR,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP14_E_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH05_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH06_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP06_E_S2020,OP-CR,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-TP23_E_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH03_E_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP57_E_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP06_C_S2021,OP-CR,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP27_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH01_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH11_C_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH07_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH12_E_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH07_E_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP57_O_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH09_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,CR-OP09_O_S2021,OP-CR,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH11_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH11_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-PH07_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP23_C_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH04_C_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP55_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,68,Sand Whiting,sici,SY-TP03_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH08_O_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH01_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillagnidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH08_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP57_E_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH09_E_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP37_E_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP37_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP27_E_S2021,SY-TP,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-PH09_C_S2020,SY-PH,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,4,Sand Whiting,sici,SY-PH10_O_S2021,SY-PH,Summer,2021
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,SY-TP57_C_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,2,Sand Whiting,sici,SY-TP15_O_S2020,SY-TP,Summer,2020
Sillago ciliata,Sillaginidae,Sillago,ciliata,1,Sand Whiting,sici,CR-OP07_O_S2021,OP-CR,Summer,2021
Sillaginodes punctatus,Sillaginidae,Sillaginodes,punctatus,4,King George Whiting,sipu,SY-PH10_O_S2020,SY-PH,Summer,2020
Sillaginodes punctatus,Sillaginidae,Sillaginodes,punctatus,3,King George Whiting,sipu,SY-PH04_O_S2020,SY-PH,Summer,2020
Sillaginodes punctatus,Sillaginidae,Sillaginodes,punctatus,1,King George Whiting,sipu,SY-TP27_E_S2020,SY-TP,Summer,2020
Sillaginodes punctatus,Sillaginidae,Sillaginodes,punctatus,1,King George Whiting,sipu,SY-TP37_O_S2020,SY-TP,Summer,2020
Strongylura leiura,Belonidae,Strongylura,leiura,1,Slender Longtom,stle,SY-PH10_E_S2020,SY-PH,Summer,2020
Strongylura leiura,Belonidae,Strongylura,leiura,1,Slender Longtom,stle,SY-TP55_C_S2020,SY-TP,Summer,2020
Tetractenos glaber,Tetraodontidae,Tetractenos,glaber,1,Smooth Toadfish,tegl,CR-OP05_O_S2020,OP-CR,Summer,2020
Tetractenos glaber,Tetraodontidae,Tetractenos,glaber,1,Smooth Toadfish,tegl,CR-OP04_O_S2020,OP-CR,Summer,2020
Tetractenos glaber,Tetraodontidae,Tetractenos,glaber,1,Smooth Toadfish,tegl,SY-TP14_C_S2020,SY-TP,Summer,2020
Tetractenos hamiltoni,Tetraodontidae,Tetractenos,hamiltoni,1,Common Toadfish,teha,SY-TP01_O_S2020,SY-TP,Summer,2020
Tetractenos hamiltoni,Tetraodontidae,Tetractenos,hamiltoni,1,Common Toadfish,teha,CR-OP05_O_S2020,OP-CR,Summer,2020
Thalassoma amblycephalum,Labridae,Thalassoma,amblycephalum,1,Blue-Headed Wrasse,tham,CR-OP01_O_S2021,OP-CR,Summer,2021
Torquigener pleurogramma,Tetraodontidae,Torquigener,pleurogramma,1,Weeping Toadfish,topl,SY-PH01_E_S2021,SY-PH,Summer,2021
Torquigener pleurogramma,Tetraodontidae,Torquigener,pleurogramma,1,Weeping Toadfish,topl,SY-PH05_O_S2021,SY-PH,Summer,2021
Trygonorrhina fasciata,Trygonorrhinidae,Trygonorrhina,fasciata,1,Eastern Fiddle Ray,trfa,SY-TP03_O_S2021,SY-TP,Summer,2021
Trygonorrhina fasciata,Trygonorrhinidae,Trygonorrhina,fasciata,1,Eastern Fiddle Ray,trfa,SY-TP27_E_S2020,SY-TP,Summer,2020
Trygonorrhina fasciata,Trygonorrhinidae,Trygonorrhina,fasciata,1,Eastern Fiddle Ray,trfa,SY-TP23_E_S2020,SY-TP,Summer,2020
Trygonorrhina fasciata,Trygonorrhinidae,Trygonorrhina,fasciata,1,Eastern Fiddle Ray,trfa,SY-TP55_C_S2021,SY-TP,Summer,2021
Trygonorrhina fasciata,Trygonorrhinidae,Trygonorrhina,fasciata,1,Eastern Fiddle Ray,trfa,SY-TP01_O_S2020,SY-TP,Summer,2020
Trygonorrhina fasciata,Trygonorrhinidae,Trygonorrhina,fasciata,1,Eastern Fiddle Ray,trfa,SY-PH06_O_S2021,SY-PH,Summer,2021
Trygonorrhina fasciata,Trygonorrhinidae,Trygonorrhina,fasciata,1,Eastern Fiddle Ray,trfa,SY-PH03_E_S2021,SY-PH,Summer,2021
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,SY-TP37_O_S2021,SY-TP,Summer,2021
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,CR-OP05_O_S2021,OP-CR,Summer,2021
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,2,Common Stingaree,trte,SY-TP08_O_S2020,SY-TP,Summer,2020
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,CR-OP08_O_S2021,OP-CR,Summer,2021
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,SY-TP23_E_S2020,SY-TP,Summer,2020
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,SY-TP08_O_S2021,SY-TP,Summer,2021
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,CR-OP10_E_S2020,OP-CR,Summer,2020
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,SY-TP23_O_S2020,SY-TP,Summer,2020
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,CR-OP10_E_S2021,OP-CR,Summer,2021
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,CR-OP08_E_S2021,OP-CR,Summer,2021
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,SY-TP57_C_S2021,SY-TP,Summer,2021
Trygonoptera testacea,Urolophidae,Trygonoptera,testacea,1,Common Stingaree,trte,CR-OP10_O_S2021,OP-CR,Summer,2021
Tylosurus gavialoides,Belonidae,Tylosurus,gavialoides,1,Stout Longtom,tyga,SY-PH05_O_S2021,SY-PH,Summer,2021
Tylosurus gavialoides,Belonidae,Tylosurus,gavialoides,1,Stout Longtom,tyga,SY-PH01_C_S2020,SY-PH,Summer,2020
Tylosurus gavialoides,Belonidae,Tylosurus,gavialoides,1,Stout Longtom,tyga,SY-TP15_C_S2021,SY-TP,Summer,2021
Tylosurus gavialoides,Belonidae,Tylosurus,gavialoides,2,Stout Longtom,tyga,SY-PH04_O_S2020,SY-PH,Summer,2020
Tylosurus gavialoides,Belonidae,Tylosurus,gavialoides,1,Stout Longtom,tyga,SY-PH08_O_S2020,SY-PH,Summer,2020
Tylosurus gavialoides,Belonidae,Tylosurus,gavialoides,1,Stout Longtom,tyga,SY-TP14_C_S2020,SY-TP,Summer,2020
